"","Codi","Any","Usuaris_sexe_Dependencia_Dona","Usuaris_sexe_Dependencia_Home","Hores_SAD_Dependencia_Dona","Hores_SAD_Dependencia_Home","Total_Hores_SAD_Dependencia","Total_Usuaris_SAD_Dependencia","Municipi","Usuaris_sexe_Social_Home","Usuaris_sexe_Social_Dona","Hores_SAD_Social_Home","Hores_SAD_Social_Dona","Total_Hores_SAD_Social","Total_Usuaris_SAD_Social","Total_Usuaris_SOCDEP_Home","Total_Usuaris_SOCDEP_Dona","Total_Usuaris_SOCDEP","Total_Hores_SOCDEP","Homes","Dones","De 0 a 30","De 31 a 50","De 51 a 70","De 71 a 100","Total_POB_MUNI","Perc_SAD_POB_MUNI","Perc_SAD_Dones","Perc_SAD_Homes_Muni","Perc_SAD_USUARIS_0_a_30_A","Perc_SAD_USUARIS_31_a_50_A","Perc_SAD_USUARIS_51_a_70_A","Perc_SAD_USUARIS_71_a_100_A","Altitud (m)","Superficie (km2)","Perc_pob","Densit_pob","Perc_Densit_pob","Densit.pob.De_71_a_100","perc.Densit.pob.De_71_a_100","RFDB milers d'euros","RFDB per habitant. Milers d'euros","RFDB per habitant. Índex Catalunya = 100","Perc_VO_RFD_me","Perc_VO_RFD_me_CUTTED","VO_RFD_Dico","Esperanca_vida_H_I_D_BCN_PROV","Esperanca_vida_H_BCN_PROV","Esperanca_vida_D_BCN_PROV","VS_65_Homes_CAT","VS_65_Dones_CAT","Total_VS_65_HD_CAT","VS_AN_Homes_CAT","VS_AN_Dones_CAT","Total_VS_AN_HD_CAT","Total places Residències","Places Centres de dia","MEAN_VALORACIO_SIT_ECO_CAT","MEAN_VALORACIO_SIT_POL_CAT","MEAN_INTERES_POL","MEAN_STF_DEM","MEAN_CONFI_POL","MEAN_IDEOLOGIA","MEAN_SENT_PERT","VO PIB milions d'euros","VO PIB  per habitant. Milers d'euros","PIB  per habitant. Índex Catalunya = 100","Perc_VO_PIB_ME","VO_PIB_Dico","PERC_VO_PIB_ME_CUTTED","Índex de Gini (CAT)","Índex de ràtio S80/S20 (CAT)","Taxa de risc de pobresa o exclusió social (taxa AROPE)","Població en risc de pobresa (després de transferències socials)","Població que viu en llars amb intensitat de treball molt baixa (1)","Població amb privació material severa","PIB (CAT)","Producció de béns públics de caràcter social","Soport financer als ens locals","Deute públic","Pressupots Consell Comarcal Vallès Oriental (milions €)","Perc_Homes_CAT_Sota_Llindar_pobresa","Perc_Dones_CAT_Sota_Llindar_pobresa","Perc_Total_Pob_CAT_Sota_Llindar_pobresa","Anys_Dependencia","Anys_Dependencia_Cutted","Nombre de pensions","Nombre de pensionistes","Pensions per pensionista","Perc_N_Pens"
"278","080235",2019,12,3,589.17,240,829.17,15,"Bigues i Riells del Fai",21,53,656.5,1303,1959.5,74,24,65,89,2788.67,4645,4447,3007,2940,2303,842,9092,0.978882534095909,1.46165954576119,0.516684607104413,2.95976055869638,3.02721088435374,3.86452453321754,10.5700712589074,307,28.64,2.2195206499397,317.458100558659,0.922157476457596,29.3994413407821,12.6595906866224,168859,187,1061,10.7921122396546,"Alta","RFD VO me Per sobre la mitjana",84.01,81.16,86.66,18.32,21.97,20.27,78.43,83.81,81.19,2894,938,3.10032102728732,3.96548956661316,2.34269662921348,3.01203852327448,4.0016051364366,3.57062600321027,6.80256821829856,173.9,18.9,58,1.40982091464057,"PIB VO ME Per sota la mitjana","Baix",31.2,5.4,23.6,19.5,8.3,5.7,249900,15247.13,3443.37,5996.14,20.69,18.3,20.7,19.5,2.82000000000001,"Anys.Dep: Per sota la mitjana","1631",1474,"1.11",2.83920178750289
"279","080333",2019,18,8,1966,1015,2981,26,"Caldes de Montbui",8,34,578,2996.5,3574.5,42,16,52,68,6555.5,8745,8809,5623,5434,4339,2158,17554,0.387376096616156,0.590305369508457,0.182961692395655,1.20931886893118,1.25138019874862,1.56718137819774,3.15106580166821,203,37.45,4.28524697415767,468.731642189586,1.36157933137228,57.6234979973298,10.8601872179522,309933,178,1007,10.5688822354949,"Alta","RFD VO me Per sobre la mitjana",84.01,81.16,86.66,18.32,21.97,20.27,78.43,83.81,81.19,2894,938,3.10032102728732,3.96548956661316,2.34269662921348,3.01203852327448,4.0016051364366,3.57062600321027,6.80256821829856,392.7,22.3,68.3,3.18364964450462,"PIB VO ME Per sota la mitjana","Mig",31.2,5.4,23.6,19.5,8.3,5.7,249900,15247.13,3443.37,5996.14,20.69,18.3,20.7,19.5,2.82000000000001,"Anys.Dep: Per sota la mitjana","3927",3386,"1.16",6.52207411973187
"280","080399",2019,1,NA,214,NA,214,1,"Campins",NA,1,NA,65,65,1,NA,2,2,279,277,252,166,164,152,47,529,0.378071833648393,0.793650793650794,NA,1.20481927710843,1.21951219512195,1.31578947368421,4.25531914893617,321,7.29,0.12913841001079,72.5651577503429,0.210788455648303,6.44718792866941,11.6946506602314,NA,NA,NA,NA,NA,NA,84.01,81.16,86.66,18.32,21.97,20.27,78.43,83.81,81.19,2894,938,3.10032102728732,3.96548956661316,2.34269662921348,3.01203852327448,4.0016051364366,3.57062600321027,6.80256821829856,NA,NA,NA,NA,NA,NA,31.2,5.4,23.6,19.5,8.3,5.7,249900,15247.13,3443.37,5996.14,20.69,18.3,20.7,19.5,2.82000000000001,"Anys.Dep: Per sota la mitjana","84",75,"1.12",0.144464134370907
"281","080410",2019,33,13,4064,596,4660,46,"Canovelles",20,48,1353,2332,3685,68,33,81,114,8345,8613,8016,5942,5305,3774,1608,16629,0.685549341511817,1.01047904191617,0.383141762452107,1.91854594412656,2.14891611687088,3.02066772655008,7.08955223880597,175,6.66,4.05943784512179,2496.84684684685,7.25288150889048,241.441441441441,11.1797421445231,230427,140,795,10.4424373708444,"Alta","RFD VO me Per sobre la mitjana",84.01,81.16,86.66,18.32,21.97,20.27,78.43,83.81,81.19,2894,938,3.10032102728732,3.96548956661316,2.34269662921348,3.01203852327448,4.0016051364366,3.57062600321027,6.80256821829856,324.2,19.4,59.6,2.62831478163585,"PIB VO ME Per sota la mitjana","Baix-Mig",31.2,5.4,23.6,19.5,8.3,5.7,249900,15247.13,3443.37,5996.14,20.69,18.3,20.7,19.5,2.82000000000001,"Anys.Dep: Per sota la mitjana","3233",2936,"1.10",5.65528931350643
"282","080425",2019,14,5,1666.17,865,2531.17,19,"Cànoves i Samalús",5,18,461,1736.75,2197.75,23,10,32,42,4728.92,1581,1536,998,1026,735,358,3117,1.34744947064485,2.08333333333333,0.632511068943706,4.20841683366733,4.09356725146199,5.71428571428571,11.731843575419,346,29.19,0.760915735356583,106.783144912641,0.310185423737996,12.2644741349777,11.7231319566705,53216,175,990,10.8229255008674,"Alta","RFD VO me Per sobre la mitjana",84.01,81.16,86.66,18.32,21.97,20.27,78.43,83.81,81.19,2894,938,3.10032102728732,3.96548956661316,2.34269662921348,3.01203852327448,4.0016051364366,3.57062600321027,6.80256821829856,NA,NA,NA,NA,NA,NA,31.2,5.4,23.6,19.5,8.3,5.7,249900,15247.13,3443.37,5996.14,20.69,18.3,20.7,19.5,2.82000000000001,"Anys.Dep: Per sota la mitjana","553",506,"1.09",0.974651359889051
"283","080462",2019,27,9,3630.61,2010.19,5640.8,36,"Cardedeu",7,30,403.32,2276.54,2679.86,37,16,57,73,8320.66,8957,9400,6271,5962,4180,1944,18357,0.397668464346026,0.606382978723404,0.178631238137769,1.16408866209536,1.22442133512244,1.74641148325359,3.75514403292181,193,12.1,4.48127370995855,1517.10743801653,4.40691846922288,160.661157024793,11.0781855482106,322372,177,1004,10.6552771339839,"Alta","RFD VO me Per sobre la mitjana",84.01,81.16,86.66,18.32,21.97,20.27,78.43,83.81,81.19,2894,938,3.10032102728732,3.96548956661316,2.34269662921348,3.01203852327448,4.0016051364366,3.57062600321027,6.80256821829856,377,20.6,63.1,3.05636851535075,"PIB VO ME Per sota la mitjana","Mig",31.2,5.4,23.6,19.5,8.3,5.7,249900,15247.13,3443.37,5996.14,20.69,18.3,20.7,19.5,2.82000000000001,"Anys.Dep: Per sota la mitjana","3348",2969,"1.13",5.71885353262963
"284","081347",2019,7,2,972,277,1249,9,"Figaró-Montmany",3,11,78,640.25,718.25,14,5,18,23,1967.25,547,567,342,339,282,151,1114,2.06463195691203,3.17460317460317,0.914076782449726,6.72514619883041,6.78466076696165,8.15602836879433,15.2317880794702,330,14.99,0.271947426752401,74.3162108072048,0.215874943172854,10.0733822548366,9.46845791218204,16752,151,857,10.876933265807,"Alta","RFD VO me Per sobre la mitjana",84.01,81.16,86.66,18.32,21.97,20.27,78.43,83.81,81.19,2894,938,3.10032102728732,3.96548956661316,2.34269662921348,3.01203852327448,4.0016051364366,3.57062600321027,6.80256821829856,NA,NA,NA,NA,NA,NA,31.2,5.4,23.6,19.5,8.3,5.7,249900,15247.13,3443.37,5996.14,20.69,18.3,20.7,19.5,2.82000000000001,"Anys.Dep: Per sota la mitjana","237",211,"1.12",0.406425764696818
"285","080863",2019,15,11,2903.25,1949.25,4852.5,26,"Les Franqueses del Vallès",14,36,2011.5,5394.5,7406,50,25,51,76,12258.5,10210,9882,7038,7077,4263,1714,20092,0.378260003981684,0.516089860352155,0.244857982370225,1.07985223074737,1.07390137063728,1.78278207834858,4.4340723453909,181,29.14,4.90481840063666,689.498970487303,2.00286787303824,58.8194921070693,10.977175352483,323355,163,922,10.6617748885205,"Alta","RFD VO me Per sobre la mitjana",84.01,81.16,86.66,18.32,21.97,20.27,78.43,83.81,81.19,2894,938,3.10032102728732,3.96548956661316,2.34269662921348,3.01203852327448,4.0016051364366,3.57062600321027,6.80256821829856,795.8,39.4,121.1,6.45161290322581,"PIB VO ME Per sobre la mitjana","Alt",31.2,5.4,23.6,19.5,8.3,5.7,249900,15247.13,3443.37,5996.14,20.69,18.3,20.7,19.5,2.82000000000001,"Anys.Dep: Per sota la mitjana","3324",2980,"1.12",5.7400416056707
"286","080885",2019,4,2,275,123,398,6,"La Garriga",10,60,419,2478,2897,70,12,64,76,3295,7987,8527,5585,5085,3987,1857,16514,0.460215574663921,0.750557054063563,0.15024414673845,1.36078782452999,1.49459193706981,1.9061951341861,4.0926225094238,252,18.8,4.03136427772814,878.404255319149,2.55160303035028,98.7765957446808,10.9312455851189,301629,185,1048,10.8606801603165,"Alta","RFD VO me Per sobre la mitjana",84.01,81.16,86.66,18.32,21.97,20.27,78.43,83.81,81.19,2894,938,3.10032102728732,3.96548956661316,2.34269662921348,3.01203852327448,4.0016051364366,3.57062600321027,6.80256821829856,394.9,23.9,73.3,3.20148521674274,"PIB VO ME Per sota la mitjana","Mig",31.2,5.4,23.6,19.5,8.3,5.7,249900,15247.13,3443.37,5996.14,20.69,18.3,20.7,19.5,2.82000000000001,"Anys.Dep: Per sota la mitjana","3080",2693,"1.14",5.1872255181447
"287","080977",2019,2,3,322,503,825,5,"Gualba",1,15,15,668.67,683.67,16,4,17,21,1508.67,769,731,505,530,332,133,1500,1.4,2.32558139534884,0.520156046814044,4.15841584158416,3.9622641509434,6.32530120481928,15.7894736842105,177,23.29,0.36617696600413,64.405324173465,0.187085637776194,5.71060541004723,11.0842728800689,25612,172,977,10.8563604996673,"Alta","RFD VO me Per sobre la mitjana",84.01,81.16,86.66,18.32,21.97,20.27,78.43,83.81,81.19,2894,938,3.10032102728732,3.96548956661316,2.34269662921348,3.01203852327448,4.0016051364366,3.57062600321027,6.80256821829856,NA,NA,NA,NA,NA,NA,31.2,5.4,23.6,19.5,8.3,5.7,249900,15247.13,3443.37,5996.14,20.69,18.3,20.7,19.5,2.82000000000001,"Anys.Dep: Per sota la mitjana","256",224,"1.14",0.431466214654442
"288","081056",2019,19,6,3186.5,745,3931.5,25,"La Llagosta",15,36,1246.5,3155,4401.5,51,21,55,76,8333,6675,6805,4388,4266,3115,1711,13480,0.56379821958457,0.808229243203527,0.314606741573034,1.73199635369189,1.78152836380684,2.43980738362761,4.44184687317358,45,3.03,3.29071033449045,4448.84488448845,12.9230772962213,564.686468646865,11.2025340904701,203366,152,861,10.1584260099184,"Alta","RFD VO me Per sobre la mitjana",84.01,81.16,86.66,18.32,21.97,20.27,78.43,83.81,81.19,2894,938,3.10032102728732,3.96548956661316,2.34269662921348,3.01203852327448,4.0016051364366,3.57062600321027,6.80256821829856,268.4,19.9,61,2.17593981305077,"PIB VO ME Per sota la mitjana","Baix-Mig",31.2,5.4,23.6,19.5,8.3,5.7,249900,15247.13,3443.37,5996.14,20.69,18.3,20.7,19.5,2.82000000000001,"Anys.Dep: Per sota la mitjana","3038",2763,"1.10",5.32205871022421
"289","081075",2019,19,9,2004.07,704.58,2708.65,28,"Lliçà d'Amunt",24,43,1315.41,2103.8,3419.21,67,33,62,95,6127.86,7819,7437,5050,4828,3739,1639,15256,0.622705820660724,0.833669490385908,0.422048855352347,1.88118811881188,1.96768848384424,2.54078630649906,5.79621720561318,145,22.33,3.72426386223934,683.20644872369,1.98458925302547,73.3990147783251,11.4082336160736,273336,180,1024,10.6166064892209,"Alta","RFD VO me Per sobre la mitjana",84.01,81.16,86.66,18.32,21.97,20.27,78.43,83.81,81.19,2894,938,3.10032102728732,3.96548956661316,2.34269662921348,3.01203852327448,4.0016051364366,3.57062600321027,6.80256821829856,472.9,30.9,94.7,3.83383732336703,"PIB VO ME Per sota la mitjana","Mig",31.2,5.4,23.6,19.5,8.3,5.7,249900,15247.13,3443.37,5996.14,20.69,18.3,20.7,19.5,2.82000000000001,"Anys.Dep: Per sota la mitjana","3000",2734,"1.10",5.26619924493412
"290","081069",2019,17,7,2259.25,526,2785.25,24,"Llinars del Vallès",14,31,1176,2853.5,4029.5,45,21,48,69,6814.75,4946,4992,3180,3029,2564,1165,9938,0.694304689072248,0.961538461538462,0.424585523655479,2.16981132075472,2.27797953119842,2.69110764430577,5.92274678111588,198,27.63,2.42604445876603,359.681505609844,1.04480871320641,42.1643141512848,10.9150571675865,166837,169,959,10.7838885136336,"Alta","RFD VO me Per sobre la mitjana",84.01,81.16,86.66,18.32,21.97,20.27,78.43,83.81,81.19,2894,938,3.10032102728732,3.96548956661316,2.34269662921348,3.01203852327448,4.0016051364366,3.57062600321027,6.80256821829856,360,36.2,111,2.91854818441982,"PIB VO ME Per sota la mitjana","Mig",31.2,5.4,23.6,19.5,8.3,5.7,249900,15247.13,3443.37,5996.14,20.69,18.3,20.7,19.5,2.82000000000001,"Anys.Dep: Per sota la mitjana","2049",1840,"1.11",3.54418676323291
"291","081154",2019,9,5,1321,456,1777,14,"Martorelles",8,22,1030.45,1705,2735.45,30,13,31,44,4512.45,2422,2379,1459,1419,1291,632,4801,0.916475734222037,1.30306851618327,0.536746490503716,3.01576422206991,3.10077519379845,3.40821068938807,6.9620253164557,96,3.61,1.17201040919055,1329.91689750693,3.86316432922993,175.069252077562,10.3076716767363,87759,183,1040,10.0563902235556,"Alta","RFD VO me Per sobre la mitjana",84.01,81.16,86.66,18.32,21.97,20.27,78.43,83.81,81.19,2894,938,3.10032102728732,3.96548956661316,2.34269662921348,3.01203852327448,4.0016051364366,3.57062600321027,6.80256821829856,NA,NA,NA,NA,NA,NA,31.2,5.4,23.6,19.5,8.3,5.7,249900,15247.13,3443.37,5996.14,20.69,18.3,20.7,19.5,2.82000000000001,"Anys.Dep: Per sota la mitjana","1266",1116,"1.13",2.14962631943909
"292","081350",2019,31,11,4242.44,1918.8,6161.24,42,"Montmeló",4,22,443,1241,1684,26,15,53,68,7845.24,4275,4480,2780,2621,2292,1062,8755,0.776699029126214,1.18303571428571,0.350877192982456,2.44604316546763,2.59442960702022,2.96684118673647,6.4030131826742,72,4,2.13725289157744,2188.75,6.35791675513919,265.5,10.8367346938776,144506,165,937,10.1706558146639,"Alta","RFD VO me Per sobre la mitjana",84.01,81.16,86.66,18.32,21.97,20.27,78.43,83.81,81.19,2894,938,3.10032102728732,3.96548956661316,2.34269662921348,3.01203852327448,4.0016051364366,3.57062600321027,6.80256821829856,336.5,38.4,117.8,2.72803184460352,"PIB VO ME Per sota la mitjana","Baix-Mig",31.2,5.4,23.6,19.5,8.3,5.7,249900,15247.13,3443.37,5996.14,20.69,18.3,20.7,19.5,2.82000000000001,"Anys.Dep: Per sota la mitjana","1996",1838,"1.09",3.54033438631636
"293","081363",2019,15,4,1424.5,405.5,1830,19,"Montornès del Vallès",23,26,1685.5,1433.75,3119.25,49,27,41,68,4949.25,8251,8142,5579,5490,3675,1649,16393,0.414811199902397,0.503561778432817,0.327233062659072,1.21885642588277,1.23861566484517,1.85034013605442,4.12371134020619,116,10.23,4.00182600247047,1602.44379276637,4.65480490654397,161.19257086999,11.1974541399883,261770,161,912,10.5414742600289,"Alta","RFD VO me Per sobre la mitjana",84.01,81.16,86.66,18.32,21.97,20.27,78.43,83.81,81.19,2894,938,3.10032102728732,3.96548956661316,2.34269662921348,3.01203852327448,4.0016051364366,3.57062600321027,6.80256821829856,568.8,34.5,106,4.61130613138331,"PIB VO ME Per sobre la mitjana","Alt",31.2,5.4,23.6,19.5,8.3,5.7,249900,15247.13,3443.37,5996.14,20.69,18.3,20.7,19.5,2.82000000000001,"Anys.Dep: Per sota la mitjana","3164",2882,"1.10",5.55127513675938
"294","081593",2019,11,4,2630,462,3092,15,"Parets del Vallès",50,94,3578,2903,6481,144,54,105,159,9573,9541,9541,6376,6298,4511,1897,19082,0.83324599098627,1.10051357300073,0.565978408971806,2.49372647427854,2.52461098761512,3.52471735757038,8.38165524512388,98,9.12,4.65825924352721,2092.32456140351,6.07781856591051,208.004385964912,11.2139888155684,331304,174,988,10.4645238604372,"Alta","RFD VO me Per sobre la mitjana",84.01,81.16,86.66,18.32,21.97,20.27,78.43,83.81,81.19,2894,938,3.10032102728732,3.96548956661316,2.34269662921348,3.01203852327448,4.0016051364366,3.57062600321027,6.80256821829856,1479.3,77.7,238.6,11.9928009144784,"PIB VO ME Per sobre la mitjana","Alt",31.2,5.4,23.6,19.5,8.3,5.7,249900,15247.13,3443.37,5996.14,20.69,18.3,20.7,19.5,2.82000000000001,"Anys.Dep: Per sota la mitjana","3780",3370,"1.12",6.49125510439941
"295","081810",2019,16,4,3127.67,418,3545.67,20,"La Roca del Vallès",8,39,741,3429.27,4170.27,47,12,55,67,7715.94,5319,5331,3568,3464,2586,1032,10650,0.629107981220657,1.03170136934909,0.225606316976875,1.87780269058296,1.93418013856813,2.59087393658159,6.4922480620155,123,36.9,2.59985645862933,288.617886178862,0.838381950597118,27.9674796747967,10.8975712777191,201928,190,1077,10.6792126931207,"Alta","RFD VO me Per sobre la mitjana",84.01,81.16,86.66,18.32,21.97,20.27,78.43,83.81,81.19,2894,938,3.10032102728732,3.96548956661316,2.34269662921348,3.01203852327448,4.0016051364366,3.57062600321027,6.80256821829856,492.2,46.1,141.5,3.99030393436509,"PIB VO ME Per sota la mitjana","Mig",31.2,5.4,23.6,19.5,8.3,5.7,249900,15247.13,3443.37,5996.14,20.69,18.3,20.7,19.5,2.82000000000001,"Anys.Dep: Per sota la mitjana","2078",1828,"1.14",3.52107250173357
"296","081982",2019,15,5,1957,617,2574,20,"Sant Antoni de Vilamajor",8,42,481,3417,3898,50,13,57,70,6472,3031,3104,2040,1906,1565,624,6135,1.14099429502853,1.83634020618557,0.428901352688882,3.43137254901961,3.67261280167891,4.47284345047923,11.2179487179487,258,13.7,1.49766379095689,447.810218978102,1.30080643945788,45.5474452554745,11.0520722635494,115914,190,1078,11.0848553644124,"Alta","RFD VO me Per sobre la mitjana",84.01,81.16,86.66,18.32,21.97,20.27,78.43,83.81,81.19,2894,938,3.10032102728732,3.96548956661316,2.34269662921348,3.01203852327448,4.0016051364366,3.57062600321027,6.80256821829856,95.5,15.5,47.6,0.774225976700257,"PIB VO ME Per sota la mitjana","Baix",31.2,5.4,23.6,19.5,8.3,5.7,249900,15247.13,3443.37,5996.14,20.69,18.3,20.7,19.5,2.82000000000001,"Anys.Dep: Per sota la mitjana","1117",1005,"1.11",1.93581940057015
"297","082021",2019,43,33,6761.5,4574,11335.5,76,"Sant Celoni",19,84,1022.5,3929.5,4952,103,52,127,179,16287.5,8939,8965,6023,5606,4164,2111,17904,0.999776586237712,1.41662018962632,0.581720550397136,2.97194089324257,3.19300749197289,4.29875120076849,8.47939365229749,152,65.23,4.3706882662253,274.47493484593,0.797299274527779,32.3624099340794,10.5445410120891,285623,161,911,10.6433927032301,"Alta","RFD VO me Per sobre la mitjana",84.01,81.16,86.66,18.32,21.97,20.27,78.43,83.81,81.19,2894,938,3.10032102728732,3.96548956661316,2.34269662921348,3.01203852327448,4.0016051364366,3.57062600321027,6.80256821829856,479.3,26.7,81.9,3.88572262442338,"PIB VO ME Per sota la mitjana","Mig",31.2,5.4,23.6,19.5,8.3,5.7,249900,15247.13,3443.37,5996.14,20.69,18.3,20.7,19.5,2.82000000000001,"Anys.Dep: Per sota la mitjana","3931",3457,"1.14",6.65883350026967
"298","082074",2019,2,2,223.75,417.5,641.25,4,"Sant Esteve de Palautordera",5,2,286.5,52,338.5,7,7,4,11,979.75,1391,1429,1028,883,672,237,2820,0.390070921985816,0.279916025192442,0.503235082674335,1.07003891050584,1.24575311438279,1.63690476190476,4.64135021097046,231,10.64,0.688412696087765,265.037593984962,0.769885532627651,22.2744360902256,10.9591072877496,51207,184,1046,11.3161389838524,"Alta","RFD VO me Per sobre la mitjana",84.01,81.16,86.66,18.32,21.97,20.27,78.43,83.81,81.19,2894,938,3.10032102728732,3.96548956661316,2.34269662921348,3.01203852327448,4.0016051364366,3.57062600321027,6.80256821829856,NA,NA,NA,NA,NA,NA,31.2,5.4,23.6,19.5,8.3,5.7,249900,15247.13,3443.37,5996.14,20.69,18.3,20.7,19.5,2.82000000000001,"Anys.Dep: Per sota la mitjana","416",371,"1.12",0.714615918021419
"299","082107",2019,15,10,1614.49,1274.87,2889.36,25,"Sant Feliu de Codines",14,12,966,560,1526,26,24,27,51,4415.36,3168,3091,2104,2064,1396,695,6259,0.814826649624541,0.873503720478809,0.757575757575758,2.42395437262357,2.47093023255814,3.65329512893983,7.33812949640288,480,15,1.52793442014657,417.266666666667,1.21208302974807,46.3333333333333,10.2040816326531,100476,162,918,10.8065086854533,"Alta","RFD VO me Per sobre la mitjana",84.01,81.16,86.66,18.32,21.97,20.27,78.43,83.81,81.19,2894,938,3.10032102728732,3.96548956661316,2.34269662921348,3.01203852327448,4.0016051364366,3.57062600321027,6.80256821829856,88.4,14,43.1,0.716665720840866,"PIB VO ME Per sota la mitjana","Baix",31.2,5.4,23.6,19.5,8.3,5.7,249900,15247.13,3443.37,5996.14,20.69,18.3,20.7,19.5,2.82000000000001,"Anys.Dep: Per sota la mitjana","1326",1109,"1.20",2.13614300023114
"300","082093",2019,12,7,1840,784.67,2624.67,19,"Sant Fost de Campsentelles",11,14,859.75,1640.5,2500.25,25,18,26,44,5124.92,4352,4385,2653,2529,2381,1174,8737,0.503605356529701,0.592930444697834,0.413602941176471,1.65849981153411,1.73981810992487,1.84796304073919,3.74787052810903,112,13.15,2.13285876798539,664.410646387833,1.92999089935446,89.277566539924,11.1989871134468,165089,190,1075,10.5031677017843,"Alta","RFD VO me Per sobre la mitjana",84.01,81.16,86.66,18.32,21.97,20.27,78.43,83.81,81.19,2894,938,3.10032102728732,3.96548956661316,2.34269662921348,3.01203852327448,4.0016051364366,3.57062600321027,6.80256821829856,182.6,20.8,63.9,1.48035249576405,"PIB VO ME Per sota la mitjana","Baix",31.2,5.4,23.6,19.5,8.3,5.7,249900,15247.13,3443.37,5996.14,20.69,18.3,20.7,19.5,2.82000000000001,"Anys.Dep: Per sota la mitjana","1857",1680,"1.11",3.23599660990831
"301","082346",2019,20,8,2411.5,694,3105.5,28,"Sant Pere de Vilamajor",7,24,376,1583,1959,31,15,44,59,5064.5,2239,2233,1449,1431,1156,436,4472,1.31932021466905,1.97044334975369,0.669941938365342,4.07177363699103,4.12299091544375,5.1038062283737,13.5321100917431,305,34.72,1.09169559464698,128.801843317972,0.374145698560434,12.5576036866359,10.8851215758978,80002,181,1029,10.6499076809208,"Alta","RFD VO me Per sobre la mitjana",84.01,81.16,86.66,18.32,21.97,20.27,78.43,83.81,81.19,2894,938,3.10032102728732,3.96548956661316,2.34269662921348,3.01203852327448,4.0016051364366,3.57062600321027,6.80256821829856,NA,NA,NA,NA,NA,NA,31.2,5.4,23.6,19.5,8.3,5.7,249900,15247.13,3443.37,5996.14,20.69,18.3,20.7,19.5,2.82000000000001,"Anys.Dep: Per sota la mitjana","795",714,"1.11",1.37529855921103
"302","082482",2019,10,8,702,597.75,1299.75,18,"Santa Eulàlia de Ronçana",6,19,69,824,893,25,14,29,43,2192.75,3639,3649,2371,2321,1745,851,7288,0.590010976948408,0.794738284461496,0.384721077219016,1.8135807676086,1.8526497199483,2.46418338108883,5.05287896592244,236,14.23,1.7791318188254,512.157413914266,1.48772322247597,59.803232607168,10.682361215361,135852,188,1067,11.0238341767098,"Alta","RFD VO me Per sobre la mitjana",84.01,81.16,86.66,18.32,21.97,20.27,78.43,83.81,81.19,2894,938,3.10032102728732,3.96548956661316,2.34269662921348,3.01203852327448,4.0016051364366,3.57062600321027,6.80256821829856,136.8,18.6,57.2,1.10904831007953,"PIB VO ME Per sota la mitjana","Baix",31.2,5.4,23.6,19.5,8.3,5.7,249900,15247.13,3443.37,5996.14,20.69,18.3,20.7,19.5,2.82000000000001,"Anys.Dep: Per sota la mitjana","1461",1303,"1.12",2.50982356113722
"303","082592",2019,16,14,2315.33,1757.75,4073.08,30,"Santa Maria de Palautordera",17,46,1280.33,4004,5284.33,63,31,62,93,9357.41,4760,4663,3068,2918,2413,1024,9423,0.986946832219038,1.32961612695689,0.651260504201681,3.03129074315515,3.18711446196025,3.85412349772068,9.08203125,208,16.94,2.30032370043795,556.257378984652,1.61582552142379,60.4486422668241,11.0890683070614,156600,167,950,10.7707110939012,"Alta","RFD VO me Per sobre la mitjana",84.01,81.16,86.66,18.32,21.97,20.27,78.43,83.81,81.19,2894,938,3.10032102728732,3.96548956661316,2.34269662921348,3.01203852327448,4.0016051364366,3.57062600321027,6.80256821829856,197.5,20.8,63.8,1.60114796228587,"PIB VO ME Per sota la mitjana","Baix",31.2,5.4,23.6,19.5,8.3,5.7,249900,15247.13,3443.37,5996.14,20.69,18.3,20.7,19.5,2.82000000000001,"Anys.Dep: Per sota la mitjana","1982",1744,"1.14",3.35927267123815
"304","082943",2019,5,3,845,98,943,8,"Vallgorguina",NA,8,NA,480,480,8,3,13,16,1423,1451,1440,982,1057,650,202,2891,0.553441715669319,0.902777777777778,0.206753962784287,1.62932790224033,1.51371807000946,2.46153846153846,7.92079207920792,222,22.13,0.705745072478627,130.637144148215,0.379476910393362,9.12788070492544,10.5069468895747,50117,175,992,11.0205625397188,"Alta","RFD VO me Per sobre la mitjana",84.01,81.16,86.66,18.32,21.97,20.27,78.43,83.81,81.19,2894,938,3.10032102728732,3.96548956661316,2.34269662921348,3.01203852327448,4.0016051364366,3.57062600321027,6.80256821829856,NA,NA,NA,NA,NA,NA,31.2,5.4,23.6,19.5,8.3,5.7,249900,15247.13,3443.37,5996.14,20.69,18.3,20.7,19.5,2.82000000000001,"Anys.Dep: Per sota la mitjana","396",356,"1.11",0.685723091147238
